User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,BMI
12359722,female,45,156.0,60.0,19.0,104.0,40.5,118.0,24.654832347140037
15101589,male,49,189.0,96.0,3.0,86.0,39.0,13.0,26.874947509868147
19379018,female,21,188.0,78.0,21.0,91.0,41.0,87.0,22.068809416025353
17866224,male,37,175.0,74.0,18.0,95.0,40.3,82.0,24.163265306122447
14157597,male,42,192.0,90.0,18.0,94.0,40.3,90.0,24.4140625
13091299,male,35,173.0,78.0,12.0,85.0,40.0,36.0,26.061679307694877
13563184,male,68,186.0,94.0,8.0,87.0,39.6,42.0,27.170771187420506
11068822,female,39,174.0,71.0,2.0,88.0,38.3,8.0,23.450918219051392
15839894,male,49,179.0,82.0,23.0,97.0,41.0,129.0,25.592209980961893
18737707,female,49,166.0,63.0,25.0,108.0,40.3,167.0,22.8625344752504
11816376,female,77,183.0,76.0,2.0,81.0,38.3,8.0,22.694018931589476
13852531,female,28,165.0,58.0,5.0,83.0,38.8,18.0,21.30394857667585
14944130,female,24,164.0,63.0,16.0,94.0,40.2,76.0,23.423557406305775
14178709,female,49,156.0,57.0,25.0,112.0,40.9,179.0,23.422090729783037
12955404,female,47,164.0,62.0,3.0,79.0,38.5,11.0,23.051754907792983
16422659,female,43,173.0,67.0,11.0,95.0,39.7,56.0,22.386314277122523
18459426,male,63,181.0,83.0,11.0,95.0,39.6,66.0,25.33500198406642
17621107,male,29,173.0,77.0,13.0,91.0,40.0,47.0,25.727555214006482
16223605,male,66,184.0,89.0,9.0,85.0,39.3,43.0,26.287807183364837
11823837,female,58,169.0,72.0,6.0,89.0,39.1,28.0,25.209201358495854
12610228,female,32,180.0,71.0,1.0,77.0,37.7,3.0,21.91358024691358
14660795,male,50,188.0,95.0,25.0,109.0,40.9,193.0,26.87867813490267
14279716,female,36,160.0,62.0,13.0,99.0,40.1,71.0,24.218749999999996
12070148,female,33,163.0,63.0,12.0,93.0,39.9,57.0,23.711844630960897
14279321,female,34,167.0,66.0,12.0,99.0,39.9,65.0,23.66524436157625
16735236,female,78,160.0,62.0,15.0,91.0,39.9,81.0,24.218749999999996
18098043,female,44,169.0,69.0,7.0,88.0,39.8,31.0,24.158817968558527
13581744,female,40,149.0,54.0,15.0,93.0,40.0,75.0,24.32322868339264
12539849,female,59,169.0,64.0,29.0,114.0,41.1,217.0,22.40817898532965
15132015,male,32,181.0,84.0,17.0,101.0,40.0,92.0,25.640242971826257
14778686,male,68,174.0,76.0,26.0,110.0,40.7,217.0,25.102391333069097
11182154,female,20,160.0,53.0,20.0,97.0,40.5,102.0,20.703124999999996
12401292,male,73,184.0,90.0,10.0,90.0,39.6,59.0,26.583175803402646
19917787,male,45,183.0,86.0,16.0,98.0,40.2,90.0,25.680074054167036
13690411,female,72,170.0,69.0,20.0,107.0,40.4,138.0,23.87543252595156
18261636,male,61,195.0,105.0,11.0,96.0,39.7,72.0,27.613412228796847
14300304,female,20,168.0,63.0,22.0,104.0,40.7,126.0,22.321428571428577
17419235,male,25,196.0,98.0,11.0,87.0,39.9,36.0,25.510204081632654
15668455,female,28,151.0,48.0,25.0,101.0,40.7,144.0,21.051708258409718
19774028,male,40,180.0,84.0,28.0,101.0,41.1,163.0,25.925925925925924
13483132,female,21,162.0,60.0,26.0,98.0,40.6,134.0,22.86236854138088
15115959,male,29,197.0,94.0,17.0,105.0,40.3,104.0,24.221185807415804
14814268,female,20,155.0,54.0,24.0,110.0,40.7,156.0,22.476586888657646
11882329,female,69,167.0,63.0,14.0,98.0,40.2,83.0,22.589551436050055
10556827,female,56,164.0,68.0,10.0,96.0,39.8,54.0,25.282569898869724
16395133,male,24,182.0,86.0,18.0,91.0,40.2,64.0,25.963047941069917
14903579,female,40,157.0,56.0,4.0,87.0,38.4,17.0,22.7189744005842
14450172,male,61,184.0,83.0,12.0,86.0,39.9,54.0,24.515595463137995
13250862,female,56,158.0,57.0,6.0,81.0,38.9,24.0,22.832879346258608
10021419,female,63,159.0,62.0,29.0,104.0,40.4,189.0,24.524346347059055
13655471,female,60,169.0,73.0,10.0,95.0,40.0,53.0,25.55932915514163
12130072,female,50,175.0,77.0,2.0,77.0,38.4,6.0,25.142857142857142
16480674,female,75,179.0,83.0,26.0,109.0,40.8,181.0,25.90431010268094
18556513,male,31,182.0,89.0,18.0,103.0,40.1,104.0,26.86873565994445
16725651,male,40,175.0,77.0,5.0,79.0,39.3,12.0,25.142857142857142
16427377,female,22,165.0,60.0,24.0,105.0,40.9,142.0,22.03856749311295
18010312,female,37,154.0,55.0,6.0,92.0,39.1,29.0,23.19109461966605
19206652,male,47,173.0,79.0,28.0,111.0,40.5,211.0,26.395803401383272
19564498,female,57,161.0,61.0,30.0,116.0,41.0,231.0,23.533042706685695
14486952,male,59,186.0,90.0,9.0,88.0,39.9,44.0,26.014568158168572
11699004,female,28,162.0,65.0,17.0,96.0,40.2,85.0,24.76756591982929
14839686,male,50,184.0,87.0,15.0,96.0,40.1,84.0,25.697069943289225
16843664,male,22,190.0,88.0,16.0,85.0,40.4,42.0,24.37673130193906
17326999,male,44,175.0,73.0,14.0,95.0,40.4,68.0,23.836734693877553
13041275,female,44,162.0,60.0,9.0,87.0,39.2,39.0,22.86236854138088
10797742,male,78,184.0,87.0,11.0,94.0,39.6,73.0,25.697069943289225
19770812,male,25,200.0,99.0,23.0,100.0,40.4,121.0,24.75
13547603,male,24,178.0,81.0,6.0,85.0,39.7,15.0,25.5649539199596
14445013,female,22,162.0,56.0,2.0,82.0,38.2,7.0,21.338210638622158
19744384,female,38,169.0,70.0,1.0,82.0,37.8,4.0,24.508945765204302
10140238,female,52,157.0,56.0,16.0,93.0,40.2,83.0,22.7189744005842
16001102,male,48,191.0,88.0,8.0,84.0,39.6,30.0,24.12214577451276
11111780,female,45,183.0,72.0,7.0,89.0,39.7,31.0,21.49959688255845
11077569,male,43,170.0,73.0,28.0,106.0,40.9,181.0,25.25951557093426
18357319,male,55,200.0,99.0,26.0,95.0,41.0,155.0,24.75
19019813,female,75,174.0,77.0,1.0,73.0,37.3,3.0,25.43268595587264
18957927,male,62,179.0,83.0,4.0,87.0,38.7,19.0,25.90431010268094
10263593,female,25,161.0,63.0,2.0,84.0,38.3,7.0,24.3046178773967
12088340,female,50,154.0,62.0,22.0,100.0,40.6,129.0,26.14268848035082
10749574,female,37,163.0,57.0,23.0,102.0,40.6,136.0,21.453573713726524
17728423,male,25,210.0,111.0,22.0,104.0,40.6,135.0,25.170068027210885
11237440,female,44,153.0,56.0,8.0,91.0,39.5,39.0,23.92242299970097
10776630,male,22,197.0,99.0,18.0,91.0,40.5,68.0,25.509546754618775
19166029,male,24,189.0,92.0,6.0,88.0,39.2,19.0,25.755158030290307
16562821,female,59,168.0,64.0,14.0,94.0,40.2,75.0,22.67573696145125
13964015,female,64,166.0,61.0,16.0,100.0,40.5,98.0,22.136739730004358
15422095,male,64,184.0,93.0,19.0,108.0,40.4,156.0,27.469281663516067
16563380,male,65,186.0,93.0,13.0,97.0,39.9,86.0,26.881720430107524
12374371,male,55,194.0,99.0,20.0,100.0,40.6,134.0,26.304601976830696
16320744,male,27,174.0,81.0,8.0,77.0,39.7,12.0,26.7538644470868
10567295,male,32,188.0,94.0,19.0,95.0,40.6,90.0,26.595744680851066
16690465,male,27,171.0,72.0,29.0,111.0,41.1,186.0,24.622960911049557
11165210,female,39,159.0,59.0,18.0,100.0,40.1,102.0,23.337684427040067
16454462,female,23,155.0,52.0,16.0,94.0,40.1,78.0,21.64412070759625
18109365,female,41,155.0,56.0,20.0,96.0,40.4,107.0,23.309053069719038
12004679,male,61,165.0,79.0,9.0,88.0,39.5,43.0,29.017447199265384
14518651,male,25,205.0,108.0,19.0,99.0,40.4,101.0,25.698988697204047
15610653,male,25,178.0,83.0,26.0,112.0,40.8,175.0,26.19618735008206
17197650,male,27,187.0,82.0,25.0,101.0,40.8,128.0,23.449340844748203
16197127,female,53,158.0,60.0,14.0,87.0,40.2,64.0,24.034609838166958
14629732,male,36,194.0,96.0,8.0,82.0,39.4,24.0,25.507492826017643
10020368,female,22,151.0,50.0,7.0,98.0,39.5,37.0,21.928862769176792
16380283,male,70,199.0,103.0,21.0,106.0,40.7,177.0,26.009444205954395
16627700,female,51,169.0,70.0,9.0,98.0,39.8,50.0,24.508945765204302
12661595,male,56,195.0,94.0,21.0,107.0,40.7,162.0,24.720578566732414
15477893,female,40,163.0,63.0,4.0,81.0,38.9,14.0,23.711844630960897
13122689,male,71,175.0,77.0,2.0,80.0,38.2,8.0,25.142857142857142
16513522,male,36,184.0,82.0,13.0,89.0,40.0,49.0,24.22022684310019
14740186,male,47,171.0,75.0,29.0,116.0,41.1,238.0,25.64891761567662
11891700,female,28,161.0,64.0,21.0,110.0,40.5,136.0,24.690405462752206
18840106,female,55,164.0,59.0,10.0,86.0,39.9,45.0,21.936347412254616
14187841,female,28,157.0,61.0,17.0,90.0,40.5,75.0,24.747454257779218
14751208,female,20,178.0,76.0,25.0,107.0,40.8,147.0,23.98687034465345
19749901,female,22,182.0,74.0,9.0,85.0,39.8,32.0,22.34029706557179
17272227,male,28,191.0,89.0,22.0,106.0,40.3,134.0,24.39626106740495
15523047,female,23,170.0,63.0,15.0,99.0,40.3,79.0,21.79930795847751
17251684,male,23,179.0,74.0,15.0,89.0,40.0,44.0,23.095409007209515
10027476,male,70,167.0,76.0,19.0,97.0,40.6,123.0,27.250887446663558
13404165,female,60,165.0,60.0,3.0,88.0,38.9,14.0,22.03856749311295
19677464,female,34,149.0,47.0,25.0,100.0,40.9,144.0,21.170217557767668
19729690,female,27,172.0,67.0,4.0,90.0,39.0,17.0,22.647376960519203
17045872,female,20,172.0,70.0,21.0,112.0,40.9,136.0,23.661438615467823
16773888,male,37,189.0,92.0,16.0,98.0,40.4,86.0,25.755158030290307
19067220,male,24,184.0,79.0,24.0,102.0,40.6,122.0,23.334120982986768
13505452,female,25,161.0,62.0,14.0,95.0,40.5,68.0,23.9188302920412
12332044,male,79,190.0,92.0,22.0,99.0,40.6,166.0,25.48476454293629
11153703,male,30,183.0,81.0,10.0,88.0,40.1,33.0,24.187046492878256
11109348,female,35,173.0,67.0,29.0,115.0,41.1,206.0,22.386314277122523
11353068,female,56,160.0,57.0,25.0,104.0,40.2,161.0,22.265624999999996
17451128,male,26,204.0,107.0,30.0,106.0,40.6,191.0,25.71126489811611
16280884,female,33,153.0,54.0,12.0,93.0,39.8,59.0,23.06805074971165
13642107,male,58,207.0,105.0,8.0,91.0,39.5,45.0,24.50465588461808
13655931,female,28,167.0,66.0,12.0,96.0,40.5,60.0,23.66524436157625
19983373,female,30,166.0,58.0,28.0,111.0,41.0,188.0,21.04804761213529
13711852,female,24,162.0,62.0,15.0,89.0,40.1,63.0,23.624447492760247
18845812,female,52,152.0,51.0,15.0,97.0,40.1,86.0,22.07409972299169
14361662,female,57,172.0,73.0,5.0,86.0,39.5,22.0,24.675500270416443
14070898,male,68,203.0,102.0,21.0,111.0,40.9,190.0,24.75187459050208
17334868,male,39,191.0,90.0,14.0,88.0,40.2,55.0,24.67037636029714
16863302,male,50,185.0,88.0,11.0,85.0,40.1,44.0,25.712198685171657
16356363,female,50,168.0,67.0,5.0,81.0,39.2,19.0,23.738662131519277
16517721,female,33,143.0,46.0,6.0,84.0,39.1,24.0,22.494987529952567
12625905,female,63,167.0,66.0,25.0,101.0,40.8,153.0,23.66524436157625
18218601,female,58,170.0,72.0,11.0,97.0,40.1,61.0,24.913494809688583
15154368,male,59,171.0,83.0,27.0,102.0,41.0,185.0,28.384802161348794
17305573,female,20,166.0,66.0,9.0,96.0,39.5,43.0,23.95122659311947
12317336,female,70,166.0,65.0,27.0,109.0,40.4,192.0,23.588329220496444
18090503,male,71,198.0,102.0,22.0,104.0,40.6,179.0,26.017753290480563
16694676,female,37,153.0,56.0,18.0,104.0,40.5,110.0,23.92242299970097
12828450,female,33,177.0,74.0,4.0,83.0,39.0,14.0,23.620287912158062
19198940,male,28,191.0,91.0,30.0,111.0,41.0,207.0,24.94449165318933
19289749,male,25,184.0,88.0,19.0,96.0,40.5,84.0,25.99243856332703
16290605,female,69,169.0,72.0,20.0,104.0,40.4,129.0,25.209201358495854
16994250,male,23,191.0,82.0,4.0,76.0,38.9,5.0,22.47745401715962
16665652,male,60,179.0,82.0,5.0,95.0,39.1,29.0,25.592209980961893
19463444,male,55,181.0,78.0,23.0,108.0,41.0,171.0,23.808797045267237
14315428,female,29,178.0,76.0,17.0,99.0,40.1,88.0,23.98687034465345
16891781,female,30,163.0,58.0,19.0,92.0,40.3,89.0,21.829952199932254
15538614,male,50,169.0,74.0,30.0,113.0,40.8,236.0,25.909456951787405
17476817,male,36,181.0,84.0,17.0,93.0,40.6,75.0,25.640242971826257
15560360,male,35,183.0,86.0,17.0,95.0,40.3,80.0,25.680074054167036
18682151,male,38,201.0,101.0,8.0,87.0,39.7,32.0,24.999381203435565
12471502,female,40,179.0,75.0,26.0,101.0,41.2,146.0,23.40750912892856
11594770,female,50,161.0,58.0,4.0,85.0,39.2,17.0,22.375679950619187
14781256,male,26,176.0,78.0,25.0,107.0,40.3,148.0,25.180785123966942
13738193,male,23,172.0,75.0,22.0,99.0,40.7,99.0,25.351541373715524
11054957,female,78,159.0,53.0,18.0,104.0,40.1,124.0,20.964360587002094
10207164,male,69,180.0,86.0,28.0,112.0,40.9,249.0,26.54320987654321
13264959,male,25,181.0,81.0,2.0,89.0,37.6,6.0,24.724520008546747
13245778,female,69,172.0,70.0,6.0,85.0,39.2,27.0,23.661438615467823
13796363,male,33,174.0,77.0,2.0,83.0,38.3,5.0,25.43268595587264
19212490,male,26,198.0,102.0,14.0,93.0,40.3,60.0,26.017753290480563
17667558,female,55,161.0,64.0,29.0,104.0,40.3,184.0,24.690405462752206
13528098,male,58,194.0,95.0,23.0,106.0,40.5,176.0,25.241789775746625
14400570,male,36,180.0,85.0,23.0,109.0,40.6,157.0,26.234567901234566
14412879,female,26,181.0,73.0,1.0,75.0,37.8,3.0,22.282592106468055
13446547,female,20,151.0,54.0,28.0,109.0,41.1,179.0,23.683171790710933
11770071,female,63,165.0,64.0,13.0,90.0,39.9,65.0,23.507805325987146
19301268,female,73,176.0,70.0,18.0,97.0,40.2,105.0,22.59814049586777
14839424,female,21,169.0,61.0,22.0,103.0,40.6,125.0,21.35779559539232
14631256,male,46,172.0,71.0,20.0,99.0,40.4,110.0,23.99945916711736
10709573,male,46,176.0,75.0,16.0,91.0,40.5,70.0,24.212293388429753
11859173,female,24,177.0,76.0,19.0,96.0,40.5,91.0,24.258674071946118
16646567,male,35,181.0,82.0,23.0,105.0,40.5,141.0,25.029760996306585
11182170,male,24,172.0,72.0,5.0,87.0,39.1,13.0,24.337479718766904
12950490,female,20,166.0,58.0,14.0,90.0,40.2,60.0,21.04804761213529
17568795,male,61,186.0,89.0,27.0,101.0,40.8,187.0,25.725517400855587
17989215,male,30,168.0,70.0,4.0,78.0,38.8,6.0,24.801587301587304
11672096,male,22,182.0,82.0,27.0,106.0,40.4,152.0,24.755464315903875
10332883,female,59,153.0,55.0,2.0,85.0,38.0,9.0,23.49523687470631
14987938,female,26,180.0,73.0,14.0,99.0,40.0,72.0,22.530864197530864
16810366,female,54,158.0,60.0,14.0,95.0,40.1,76.0,24.034609838166958
10171790,female,30,169.0,69.0,6.0,89.0,39.4,25.0,24.158817968558527
16161315,male,43,181.0,80.0,10.0,97.0,39.6,53.0,24.41927902078691
17407051,female,40,172.0,70.0,11.0,94.0,39.7,54.0,23.661438615467823
19889225,male,56,182.0,87.0,22.0,101.0,40.4,146.0,26.26494384736143
16815544,female,21,184.0,72.0,18.0,98.0,40.2,90.0,21.266540642722116
10444600,female,22,155.0,51.0,29.0,111.0,40.8,194.0,21.227887617065555
10999566,male,71,174.0,79.0,19.0,98.0,40.4,128.0,26.09327520147972
16922982,male,33,185.0,91.0,17.0,91.0,40.1,70.0,26.588750913075234
14467709,male,20,196.0,92.0,13.0,91.0,39.8,46.0,23.94835485214494
19209733,male,76,198.0,109.0,14.0,92.0,40.3,94.0,27.803285379042954
13749090,male,51,181.0,87.0,10.0,85.0,39.7,40.0,26.555965935105768
16085425,male,20,163.0,69.0,2.0,78.0,38.3,2.0,25.970115548195267
15154342,female,73,163.0,58.0,6.0,89.0,39.1,31.0,21.829952199932254
18243252,male,23,188.0,89.0,16.0,103.0,40.3,86.0,25.18107741059303
10977360,female,20,168.0,67.0,5.0,82.0,39.4,17.0,23.738662131519277
10636936,female,22,167.0,67.0,21.0,95.0,40.1,100.0,24.023808670084982
11422946,female,36,175.0,67.0,23.0,103.0,40.7,135.0,21.877551020408163
11396446,female,73,157.0,58.0,2.0,79.0,38.4,8.0,23.53036634346221
19738696,male,24,169.0,73.0,3.0,75.0,38.6,3.0,25.55932915514163
18811883,male,27,190.0,90.0,28.0,106.0,40.4,170.0,24.930747922437675
13335840,female,45,150.0,52.0,8.0,85.0,39.5,34.0,23.11111111111111
10411621,male,73,176.0,81.0,22.0,102.0,40.8,165.0,26.149276859504134
15005212,male,54,176.0,80.0,20.0,95.0,39.7,110.0,25.826446280991735
19971278,female,38,170.0,70.0,13.0,91.0,39.9,59.0,24.221453287197235
19400848,female,20,173.0,69.0,17.0,95.0,40.4,80.0,23.054562464499313
12225872,male,42,190.0,88.0,2.0,79.0,38.7,5.0,24.37673130193906
10866748,female,60,171.0,70.0,5.0,85.0,39.1,22.0,23.938989774631512
10615164,male,73,187.0,84.0,3.0,81.0,38.5,13.0,24.021275987303035
14335927,female,22,189.0,82.0,19.0,93.0,40.6,82.0,22.955684331345708
17670099,female,60,157.0,54.0,7.0,87.0,39.7,33.0,21.907582457706194
19693886,female,32,153.0,51.0,12.0,101.0,40.4,69.0,21.78649237472767
11594161,male,21,171.0,73.0,20.0,91.0,40.7,63.0,24.96494647925858
17753289,male,41,174.0,74.0,4.0,80.0,38.8,10.0,24.441802087462015
14129972,male,66,164.0,71.0,20.0,100.0,40.6,133.0,26.397977394408095
17546508,male,50,171.0,77.0,29.0,111.0,40.8,222.0,26.332888752094664
10647581,female,59,132.0,40.0,10.0,92.0,39.9,55.0,22.956841138659318
16855873,female,74,144.0,51.0,5.0,90.0,38.7,27.0,24.59490740740741
16820253,female,22,170.0,62.0,21.0,105.0,40.4,124.0,21.453287197231838
10272678,male,41,185.0,88.0,19.0,97.0,40.1,101.0,25.712198685171657
13571771,female,24,155.0,55.0,30.0,109.0,40.9,193.0,22.892819979188342
19604604,male,23,167.0,69.0,22.0,102.0,40.5,106.0,24.740937287102444
11586893,male,33,191.0,90.0,21.0,105.0,40.5,130.0,24.67037636029714
12330499,male,27,188.0,84.0,6.0,87.0,39.1,18.0,23.766410140334994
12235821,male,59,190.0,99.0,25.0,107.0,40.7,199.0,27.423822714681442
18182811,male,41,187.0,93.0,23.0,105.0,40.9,153.0,26.59498412879979
15716749,male,44,214.0,113.0,3.0,85.0,38.9,13.0,24.674644073718227
18557561,male,66,199.0,100.0,17.0,98.0,40.5,118.0,25.2518875785965
11252629,female,26,161.0,56.0,21.0,109.0,40.3,136.0,21.60410477990818
14932277,male,29,179.0,83.0,28.0,96.0,41.0,126.0,25.90431010268094
10748485,male,34,183.0,82.0,3.0,84.0,38.6,9.0,24.48565200513601
11636441,male,60,173.0,82.0,24.0,104.0,40.2,172.0,27.39817568244846
12951148,female,22,164.0,62.0,27.0,112.0,40.9,179.0,23.051754907792983
13310205,male,20,184.0,83.0,7.0,90.0,39.5,22.0,24.515595463137995
19701731,male,64,171.0,77.0,6.0,80.0,39.3,22.0,26.332888752094664
15789439,female,78,177.0,76.0,22.0,101.0,40.6,138.0,24.258674071946118
12799806,female,56,153.0,52.0,16.0,97.0,40.4,92.0,22.21367849972233
10189848,male,20,179.0,77.0,23.0,97.0,40.6,94.0,24.031709372366656
16956783,female,50,163.0,60.0,19.0,100.0,40.7,112.0,22.582709172343712
19136513,male,36,179.0,82.0,25.0,103.0,40.6,147.0,25.592209980961893
13653396,female,27,155.0,58.0,28.0,114.0,40.7,196.0,24.141519250780433
18729924,male,38,200.0,99.0,16.0,100.0,40.2,94.0,24.75
19368751,male,25,175.0,75.0,9.0,86.0,39.7,24.0,24.489795918367346
13344313,male,64,186.0,92.0,21.0,102.0,40.2,153.0,26.59266967279454
15259211,male,28,185.0,87.0,24.0,95.0,40.5,105.0,25.420014609203797
13120041,male,26,192.0,90.0,17.0,109.0,40.5,110.0,24.4140625
17046450,male,56,192.0,90.0,3.0,85.0,38.7,13.0,24.4140625
17298917,female,55,174.0,68.0,2.0,76.0,38.0,7.0,22.460034350640772
19312005,female,23,154.0,58.0,16.0,90.0,40.1,70.0,24.456063417102378
17152531,female,65,151.0,52.0,21.0,105.0,40.9,142.0,22.806017279943863
10115284,male,44,196.0,95.0,3.0,83.0,38.8,11.0,24.729279466888798
12407086,male,20,180.0,80.0,6.0,82.0,39.2,11.0,24.691358024691358
14806687,male,52,185.0,86.0,26.0,98.0,40.7,155.0,25.127830533235937
12300466,female,41,159.0,57.0,17.0,93.0,40.1,85.0,22.54657648036074
15478503,female,34,173.0,67.0,14.0,94.0,40.2,68.0,22.386314277122523
14469880,male,65,185.0,92.0,24.0,102.0,40.7,176.0,26.880934989043094
11209514,female,37,174.0,69.0,26.0,104.0,40.8,155.0,22.79032897344431
10157295,female,25,160.0,54.0,13.0,86.0,40.4,52.0,21.093749999999996
11583687,male,29,189.0,91.0,3.0,91.0,38.7,12.0,25.475210660395845
17242181,female,24,179.0,68.0,16.0,101.0,40.1,87.0,21.22280827689523
10700293,female,27,174.0,77.0,30.0,112.0,40.9,195.0,25.43268595587264
11028654,male,41,187.0,88.0,29.0,110.0,40.7,212.0,25.165146272412706
19091958,male,36,191.0,93.0,15.0,98.0,40.3,80.0,25.492722238973712
10168643,male,26,197.0,90.0,24.0,104.0,40.7,137.0,23.19049704965343
12982023,male,53,183.0,84.0,22.0,103.0,40.5,148.0,25.082863029651524
12999089,male,68,192.0,100.0,11.0,102.0,39.8,84.0,27.12673611111111
17271525,female,41,172.0,61.0,28.0,102.0,40.9,166.0,20.61925365062196
14030207,male,30,184.0,79.0,12.0,95.0,40.1,52.0,23.334120982986768
16861363,male,20,174.0,74.0,27.0,108.0,40.6,153.0,24.441802087462015
14134398,female,21,174.0,66.0,9.0,94.0,39.8,42.0,21.79944510503369
12611448,male,44,172.0,79.0,6.0,86.0,38.9,22.0,26.703623580313685
13828542,female,49,173.0,72.0,8.0,87.0,39.7,34.0,24.0569347455645
14003382,female,33,161.0,57.0,18.0,99.0,40.5,99.0,21.98989236526368
12818636,male,78,175.0,76.0,21.0,102.0,40.1,160.0,24.816326530612244
13717383,male,79,177.0,83.0,13.0,88.0,40.5,74.0,26.493025631204315
11832495,male,63,203.0,111.0,16.0,92.0,40.1,98.0,26.935863524958148
10122039,female,22,153.0,57.0,1.0,81.0,38.0,3.0,24.34960912469563
16901202,male,23,185.0,82.0,21.0,102.0,40.8,107.0,23.959094229364496
16976041,male,21,197.0,100.0,21.0,97.0,40.5,97.0,25.76721894405937
15747020,male,39,175.0,81.0,16.0,86.0,40.1,55.0,26.448979591836736
13356448,female,22,169.0,64.0,19.0,100.0,40.4,101.0,22.40817898532965
14692435,male,36,192.0,90.0,10.0,83.0,40.2,30.0,24.4140625
17177140,female,27,171.0,62.0,5.0,87.0,39.2,20.0,21.20310522895934
12858055,female,25,171.0,60.0,25.0,112.0,40.8,168.0,20.519134092541297
13263146,male,24,178.0,77.0,1.0,76.0,38.0,1.0,24.302487059714682
11903056,female,72,184.0,79.0,23.0,110.0,40.5,163.0,23.334120982986768
15951389,male,39,175.0,79.0,22.0,99.0,40.5,118.0,25.79591836734694
15267778,male,55,191.0,95.0,19.0,99.0,40.6,123.0,26.040952824758094
19173889,female,25,169.0,67.0,15.0,96.0,40.2,74.0,23.458562375266975
12746252,male,20,183.0,80.0,21.0,103.0,40.4,106.0,23.888440980620498
19168503,female,22,156.0,54.0,3.0,92.0,38.6,14.0,22.189349112426033
14179772,male,24,203.0,103.0,11.0,93.0,40.0,47.0,24.994540027663867
16541767,female,71,155.0,56.0,10.0,90.0,39.8,52.0,23.309053069719038
13017881,male,79,190.0,94.0,27.0,106.0,40.7,234.0,26.038781163434905
15032806,male,50,191.0,95.0,11.0,94.0,39.9,60.0,26.040952824758094
12475200,male,23,185.0,84.0,21.0,101.0,40.6,105.0,24.543462381300216
16487558,male,66,184.0,86.0,25.0,106.0,40.4,196.0,25.401701323251416
14891076,male,74,212.0,115.0,23.0,109.0,40.5,214.0,25.587397650409393
15259732,male,49,198.0,105.0,12.0,94.0,40.2,68.0,26.782981328435874
15250736,male,24,193.0,96.0,25.0,105.0,40.8,147.0,25.77250395983785
14769275,male,48,195.0,94.0,14.0,100.0,40.1,88.0,24.720578566732414
13695538,male,20,198.0,104.0,30.0,106.0,40.8,181.0,26.527905315784103
16376096,male,33,190.0,95.0,15.0,89.0,40.2,58.0,26.315789473684212
10864387,female,44,171.0,70.0,17.0,105.0,40.4,105.0,23.938989774631512
13113741,female,74,186.0,80.0,15.0,92.0,40.1,78.0,23.12406058503873
13496284,male,37,185.0,84.0,15.0,97.0,40.0,76.0,24.543462381300216
17809520,male,28,195.0,94.0,17.0,100.0,40.5,90.0,24.720578566732414
19650071,male,38,182.0,88.0,15.0,91.0,40.1,64.0,26.56683975365294
18493222,male,28,183.0,88.0,4.0,86.0,39.3,12.0,26.27728507868255
13919809,male,30,205.0,114.0,22.0,114.0,40.7,174.0,27.12671029149316
15518976,male,53,197.0,98.0,2.0,81.0,38.2,7.0,25.25187456517818
14907689,female,62,166.0,67.0,3.0,84.0,39.1,13.0,24.31412396574249
19335230,female,46,169.0,72.0,4.0,86.0,38.6,17.0,25.209201358495854
16257971,female,35,161.0,57.0,12.0,94.0,39.9,60.0,21.98989236526368
11813603,female,61,154.0,55.0,14.0,95.0,40.2,78.0,23.19109461966605
15138479,male,45,192.0,95.0,17.0,94.0,40.3,89.0,25.770399305555557
18070906,female,53,155.0,52.0,23.0,97.0,40.4,131.0,21.64412070759625
13578204,female,20,148.0,54.0,4.0,73.0,38.9,10.0,24.653031409788166
18216595,male,73,186.0,93.0,24.0,107.0,41.1,204.0,26.881720430107524
10196902,male,38,170.0,75.0,14.0,95.0,40.4,65.0,25.95155709342561
12965906,female,28,157.0,57.0,8.0,85.0,39.9,31.0,23.124670372023203
18434917,female,37,163.0,59.0,20.0,109.0,40.7,132.0,22.20633068613798
18862587,female,23,168.0,60.0,22.0,94.0,40.3,105.0,21.258503401360546
18085938,female,38,167.0,61.0,25.0,106.0,41.0,157.0,21.872422819032593
13277334,male,40,196.0,102.0,5.0,91.0,39.1,23.0,26.55143690129113
13726063,male,28,172.0,81.0,25.0,113.0,40.7,174.0,27.379664683612766
11968334,female,70,156.0,55.0,10.0,86.0,39.7,48.0,22.600262984878366
13481079,female,42,177.0,75.0,21.0,95.0,40.6,105.0,23.93948099205209
14090351,female,24,165.0,66.0,14.0,90.0,39.7,60.0,24.242424242424246
12483435,female,21,157.0,54.0,19.0,101.0,40.5,105.0,21.907582457706194
18874399,female,63,158.0,61.0,30.0,106.0,40.9,202.0,24.435186668803073
11501754,female,27,161.0,58.0,16.0,91.0,40.3,73.0,22.375679950619187
12578105,female,52,169.0,71.0,19.0,100.0,40.5,109.0,24.859073561850078
14869915,female,59,157.0,58.0,18.0,96.0,40.2,101.0,23.53036634346221
11612313,female,24,165.0,62.0,4.0,83.0,38.9,14.0,22.77318640955005
13076521,male,44,180.0,79.0,21.0,100.0,40.9,120.0,24.382716049382715
15359909,male,31,182.0,87.0,27.0,115.0,41.0,204.0,26.26494384736143
13347114,female,51,162.0,59.0,2.0,82.0,38.2,8.0,22.481329065691202
